feature_bin1,feature_bin2,target_bin,feature_reg1,feature_reg2,feature_reg3,target_reg,group,time,target_time_series
-0.711986140931516,1.0683729894680125,0.0,-1.6065771007386793,1.7495839042054206,1.3814540786904865,69.51946701293161,A,16.0,9.084629066411303
1.4921949641245171,-1.5054926612891049,0.0,-1.2270140772885358,-0.6799058967468314,0.18496258734208662,,B,17.0,3.0854369563230293
-2.0450390109084218,-1.4073125553208476,0.0,-1.0769545408779464,1.3779743339254138,,151.02127104789867,B,18.0,7.151290495777011
1.0020362646847816,0.9580148658082779,1.0,-1.4597866719179988,-0.46262927659289066,0.45517566986882435,-14.616860658138393,A,19.0,4.414986402284127
1.6612779350498605,-1.7390814177154281,0.0,-0.5260348426675804,-2.1533429198712444,1.0971527117536957,73.117394654414,B,20.0,6.659145282564747
1.1607384313009665,1.6423786544503884,1.0,1.5498186063283395,,0.749698021444869,129.9396048131708,A,21.0,4.494398502716014
1.398262832200714,1.5214596948919816,1.0,0.349827912680088,0.9007751317905579,-0.5791288370068761,-37.3793338903255,A,22.0,9.2325727925485
-0.9979349549852303,1.0610315141009883,1.0,-0.31062923983688057,-0.17239269980923128,-1.5852460107298574,-152.74915497417325,A,23.0,-1.5686479745961055
-0.4159587901550418,-0.9739248114049814,1.0,-1.4000712344017388,-0.10381248440296688,-1.1804604852320821,-161.014025938313,,24.0,4.598319850117004
-0.7254033463970435,-0.9637941329868163,0.0,0.16502526243871166,-1.3356066666463606,,-55.64616360472692,C,25.0,8.154799409594709
-0.47734191203865795,-0.10766357242689972,1.0,0.48292994517758675,0.6320232236170215,0.47304527283800113,67.32870696997948,A,26.0,9.596232165535277
0.5921011317006777,,1.0,-0.5637245528039747,-0.8222203955664315,0.2436872114919123,2.394234679647097,B,27.0,14.647056531173245
2.66997295479878,-2.9033728651314386,0.0,0.27157883719537346,-1.2767485758203094,-1.0810565404082624,-88.84166844843058,B,28.0,5.480379374700626
-2.296939011288919,-2.2691305683960916,0.0,-0.3542063885087883,-0.5924654553805143,0.3270723748778453,14.246514405637567,A,29.0,15.08474721046225
-0.36069136503299437,0.6840613314166306,1.0,-1.2585049106753345,-0.21701705042437042,,-76.88161676862696,B,30.0,4.64263636830142
0.4334016802303725,0.5525360107687973,1.0,0.06908519272427115,,-0.2673170231678089,-23.608580133306027,A,31.0,14.829941496244263
-1.3961912843492919,1.6306495871326847,1.0,-1.1738799644089726,-0.19793772898468187,2.067906338163552,140.90322356655375,A,32.0,12.521491707147366
-3.239943468752488,-4.0605226360510605,0.0,,-1.1201988014411794,-0.733391370914118,,C,33.0,4.1127588172218825
-1.350577699499779,-1.136776808161516,0.0,0.641541644936012,-0.787036278933299,-0.97826564926624,-62.56932420961873,C,34.0,10.459549317935306
-1.0957275168088558,1.4745721549411233,1.0,0.8903831635197862,0.5752050161065663,0.5006657213812097,82.96578791759482,C,35.0,8.91083838525022
-0.4357091404783794,0.45658748178876274,0.0,0.35196107420805567,-1.1766981857709065,0.6290854090140003,68.48174113447239,A,36.0,12.535925702913012
-1.5390797318862337,-2.466649972883152,0.0,-1.6273117279473155,0.1869902097246643,-0.04427331984464883,-68.34082580331525,A,37.0,8.530908927441086
1.7598265614737363,-2.015023034745864,0.0,0.5881572644358652,-0.7064755007657966,0.032264810771252796,30.36332672978385,B,38.0,8.348537572842604
-0.9547123292323728,-0.5456961194583547,,-0.5286166817497568,0.5863640187550933,1.2382830714336357,92.3158421688654,B,39.0,16.965940398222934
1.764764688736813,1.78460589137685,1.0,-0.9779388355526387,-0.6124228909008682,-1.9790186934897123,-210.6046761190496,A,40.0,9.86071853662341
1.3561937416806513,-1.37102816862796,0.0,-0.8084936028931876,-0.5017570435845365,0.9154021177020741,44.753669545488044,B,41.0,14.718407231308646
-1.467143950857786,1.9027674782322774,1.0,-1.3411300326557107,1.5279815736395113,1.1967632249804385,58.68028345042638,A,42.0,9.689588757201784
-0.7284988704357533,0.5985469839339159,1.0,-0.21113023882769444,-0.987179527151184,-0.13125696709230472,-27.48515253619768,C,43.0,19.37775248446707
,-1.4538497298995368,0.0,,-0.23955585893709952,0.4891783506377937,47.65587976519821,,44.0,7.878854525559202
-2.0812602309475237,-2.7134919041788192,0.0,-2.038446524882173,-1.0563081304757531,0.16387140173645573,,B,45.0,8.423865614280547
-2.4027906363839913,-2.6229771293008124,0.0,1.4922645094750588,-0.2536404538925019,-1.1485833152387388,-35.023869691709905,A,46.0,19.339152128397263
-1.522613494375376,1.999705849303678,1.0,0.858139070934016,-0.1231364353522676,0.6025802679783409,82.84617484304906,B,47.0,9.71170842848286
2.337531925212673,-2.6302662637876155,0.0,-0.13642215027761603,-0.7783085530065034,-0.4434294182350357,-47.83468126937831,B,48.0,20.15954176046182
1.0831358962497109,1.5023170842501752,1.0,1.2095314011362686,-0.2899211530250153,-0.8798393061009868,-31.766172776889004,A,49.0,16.828923774939618
-0.741660390382423,,1.0,0.48630999335022157,-0.9984408528767182,1.6232566905280539,164.00152197815964,C,50.0,11.809809551981456
0.686203392402701,-0.629697964023225,0.0,1.0844775248572875,-0.21188953119824255,-0.4666189681756455,2.3525360093178294,C,51.0,3.7276809087535874
1.2672410304497896,1.3320697232031204,1.0,0.00020706491819709385,-0.009300321138614417,-0.32789471651291785,,C,52.0,12.906366989348577
1.90004770009413,-2.229535960121432,0.0,-0.8593992108172007,-0.47025571626635737,1.4985463606698537,100.09921850040945,C,53.0,13.717606835234896
1.5202929521968649,-1.5469946777962742,0.0,-0.024232833869692147,1.2024512479830722,-1.0952705188428047,-103.44491311160986,B,,19.24969954826863
-0.7926106358315126,1.5417835623947167,1.0,-1.3077765651476607,-0.3451040968191901,0.044062567406599355,-50.29772773624582,C,55.0,21.55762647127417
0.8719735278250467,0.6889746899649789,1.0,-1.2221278088919454,0.7129984301723881,-0.24032539815813503,-66.31009372904262,A,56.0,10.389829637305406
0.8722700948356044,1.3985580822402293,0.0,0.5080122910545997,-0.7131923043661328,0.2263042077451344,43.86703318638892,A,57.0,18.01761508359899
0.9440564392746575,0.33323808725310955,1.0,-1.366211590902226,1.5092400198275007,0.3821171705925179,,A,58.0,18.033194836411532
1.0196577386753287,1.308174869236518,1.0,0.9437016343998412,1.5065286363122667,-0.7259180859937786,-20.433329238707717,A,59.0,19.765234427327506
-1.3351111423445037,0.9602297265663499,1.0,-0.520209013454081,0.09686603247587562,1.8453996812503788,147.15738283762295,A,60.0,17.08108914343575
-1.322508644951866,3.1179930822426116,1.0,-2.3789960407532242,0.6700496718155238,0.9853997114500495,1.1870283286909473,A,61.0,5.06207509248712
0.10077691687046708,0.06125809626620504,,1.0304387856367914,1.2914688890653634,0.3070030600053617,69.1235490386349,C,62.0,14.181804888803631
,-3.16614403073997,0.0,1.299987372262134,0.960305168086668,-1.7941918665494363,-105.30863075646926,A,63.0,9.36213722484906
1.3656219084853864,-1.3955532777578956,0.0,0.17769804579023982,-0.7946591841458039,-0.7113199105465682,-62.8785847486942,A,64.0,14.306784600005116
0.6834913948133805,-0.5949615963136246,0.0,-0.06613261462582246,2.0997217891665154,-0.24702570074599667,-21.37767578709857,B,65.0,20.396329877191903
0.7633481013312519,0.05913381538755447,1.0,-1.0718572330401555,-1.5537587660160643,0.8178896580250287,28.731586542483555,A,66.0,17.195892307401223
-0.25309348380729635,-0.21173395640371195,0.0,-1.7052076077760168,-0.8348299105466731,0.3366014275621669,-31.00586815523842,C,67.0,21.581734213840498
1.1254322800956218,0.9100718479452526,1.0,-0.02185674744212368,0.7072313738042767,1.4751123643098556,133.05566132149468,A,68.0,17.718482480734043
1.5765020980747102,-1.7778147611448631,0.0,0.26536234939962844,-0.5827586576115821,-2.438817158276429,-211.0200375923099,C,69.0,9.683787137447453
-0.2129808254210399,-0.6788622386856284,1.0,-3.044656539243162,,1.436368034243754,10.99012711148466,C,70.0,3.734137255365578
-3.237635350964214,-3.5590075827962755,0.0,1.15469376671672,2.3674143640271215,-0.3777648875224771,17.14851743031086,A,71.0,17.242604387816904
-1.5279568997163142,2.155121097601975,1.0,0.5639091200523596,0.594754341665286,0.8534155587803077,101.47755545213526,A,72.0,15.586331542515598
-1.1541082333584616,,1.0,1.496044311489183,0.6543656563540577,-0.05558467091045507,53.27582779653633,C,73.0,11.925836466042123
0.6598645444557784,0.4377845297569125,1.0,,-0.029507598619071266,1.4634356542609945,117.40665501885995,C,74.0,8.459212017662164
1.7747797336541118,-1.7548689572533331,0.0,0.5798572852951321,-0.7068925679873489,0.8555556590207121,102.6590628503166,C,75.0,13.437581771359461
-0.3808925092603771,0.4253624777369267,1.0,-0.01383774609423725,-0.6897277740641738,-0.493122822399772,-47.1234442101124,C,76.0,16.284941952224667
-1.2492125403314787,1.7747064314873175,1.0,0.5682733771527843,1.086380711205838,0.3333698512608781,,A,77.0,
-1.1362210650714224,-1.34140628922278,0.0,-0.4463205152343449,-0.20063929882543183,0.3675104105406022,22.876909990297644,A,78.0,18.484159959564106
-0.2707106699813878,-0.09276892756683741,0.0,-0.14760258629866868,-0.46603650186824225,-1.5947030672667954,-146.4998584014287,A,79.0,25.718819650920214
0.5169295660597433,-0.408644472099456,0.0,-0.5089636257074988,-0.025574312191994436,-1.7690759048891183,-184.82131721376504,C,80.0,12.635044422489123
-0.9606998901209205,2.110042154076919,1.0,0.5055892418358746,1.4891131083282896,2.271449745422796,229.17784133730567,B,81.0,22.35003262780809
-0.8818339368145267,1.3164902828744196,1.0,0.3116528560047783,-1.5189108250900678,-2.6307301368290634,-224.12717244860966,A,82.0,18.309988139583503
-0.25817563258919196,0.19953991509771796,1.0,0.33868731792169,1.0294574815983573,0.8723153800284503,91.16045240526807,A,83.0,21.672670571466455
-0.8082096700179351,0.7037486524553086,1.0,0.5059655534558652,-0.7282722024066131,2.1650560678066024,211.78214258984576,A,84.0,16.139647777851607
-0.372924281105954,-0.45029379531268743,0.0,-0.5060892911918885,-1.133042347377462,-0.22467990162987012,-42.08009103148569,A,85.0,23.80058093839247
1.0279458463501892,-1.0510983074608868,0.0,-0.10358685340578061,-0.2138751675546389,0.9703162017882814,86.23210991501489,C,86.0,20.035313753198
0.4495147039095738,-0.3854385982190415,0.0,-0.7742038183529005,,0.001783041104608902,-31.741752381680396,B,87.0,15.276024806492808
-0.8649489305884381,0.8375868918745126,1.0,-0.24751863555150475,-0.07443342910004629,0.620672097550678,46.9657040739859,C,88.0,18.724234066989705
0.3506892951750463,0.5114176495244114,1.0,0.22323891412915967,-0.05489400061628639,0.28555407485765694,31.66323207323817,B,89.0,17.69472081771134
1.066386544564972,-1.2618660634921186,0.0,1.8295625963212392,-0.5753373680430791,0.25318369569929894,92.10842984719167,A,90.0,21.443576772987875
-1.0322164351365375,-1.4270884154777508,0.0,-0.39987823866837147,-0.11464083550639245,0.26426827164563654,-1.0362075441450962,C,91.0,13.201023650489361
1.1543979978596193,1.9677266200053989,1.0,0.13734132456510456,1.1896426454852358,0.34562034465144587,36.04624382810444,C,92.0,19.052408075968906
1.4171377930923688,-1.5372431547664807,0.0,1.0200365069020898,-0.363131646817078,0.8544020011207198,115.72567804011746,B,93.0,21.271999070120227
0.9576431896802778,,0.0,-1.0538354953643456,0.4278143951529032,-1.7019022300183355,-191.31137378852125,C,94.0,19.553913691815502
-0.8904423265599449,0.2073967949145079,0.0,-1.1164508551840475,0.9878615824065092,0.45920418159952925,-4.104092094793321,B,95.0,26.2138778305989
-0.227226802049876,-0.26220122760550946,0.0,0.40787905089749094,-1.7577874239420725,0.5705847001198596,62.34711968091938,B,96.0,23.436702887896963
-0.3183133859294247,-0.06302779876929643,0.0,-1.5587869950238415,0.8193732681394064,0.42388948244398605,-22.775345511372095,B,97.0,19.613649127303244
-0.8743789623233136,1.8042571292791454,1.0,-0.8335982829664064,-0.6798885397361863,-0.7959703738504983,-102.04915967297823,A,98.0,20.81601398016251
0.7104502815939683,0.5411890844221012,0.0,1.263539010796508,1.431588905214111,-0.7227802554444938,-11.710802421372772,A,99.0,21.28946839734455
-0.9170447167686203,1.1544518320585224,1.0,2.3491085580250326,0.9498890682492921,-0.9218236563202137,8.158673805404012,A,100.0,21.903273923157528
2.205946170748641,-2.3833426302919216,0.0,-0.4872285641135523,-0.6757080791616118,0.0341524174880246,-17.122371686495747,B,101.0,10.831191521315269
2.3665133723776988,-2.589259434507669,0.0,-2.219300372747535,-0.22979963057519381,-0.8514064342603136,-161.41429924362507,A,102.0,18.521634040953085
0.7027279978494252,-0.5311938184487817,0.0,0.3066969420298376,-0.014944079421074246,1.9725799044469323,187.9157331062659,B,103.0,12.67394157548777
-0.40438069184614356,-0.42933510752054993,0.0,0.5725827813561586,1.3993554365860021,0.9246336829127688,110.92317571443812,C,,26.551510243621113
-1.0344890205460324,1.094908096647468,1.0,0.3246582355025183,0.14299063480921648,-1.7260106186667665,-135.44736346009978,A,105.0,19.916934366275978
-0.009704407554539718,,0.0,0.1846803058649084,-1.3471262895296965,-0.9716140385106515,-82.57094168135359,B,,19.312673081842526
,0.23635689707170948,1.0,0.6091355190535136,0.5724453061551018,0.3970466698823999,61.76646726436815,C,107.0,24.818692145807667
-1.0812354708624623,-1.233475524789685,1.0,-0.009182353385138937,-0.5177574472222197,0.2178023397487261,16.029526311480975,A,,22.498802157122338
,1.710647666500047,1.0,-1.232523314768509,0.5522999376795232,0.6256309336460009,9.685211965656707,A,109.0,14.793637394408423
1.1179929707132006,-1.1187814022800284,0.0,0.9316659668680948,,-0.31267716965327597,8.734506272148598,A,110.0,20.12908898748487
1.0432867519781048,1.0526049507824466,1.0,-0.1330031639300636,-1.320892282506161,2.14300705458491,187.38034496999154,A,111.0,18.851776567772283
-1.0799735940003272,-1.4941687340078715,0.0,-0.14365952989711814,-0.1650805650030461,0.03175945658145075,-8.60960364228276,C,112.0,11.846149019924047
1.0766280236573889,-1.135630469624718,0.0,-2.899513879868482,1.6713475754374763,-0.9013756798971745,-189.4133464991279,C,113.0,17.155858144193772
-2.8252614374290594,-3.0399027133919607,0.0,-1.716033248310689,2.7107942990405327,-0.06374528550396617,-64.12713395018707,B,114.0,19.725205611848605
-1.0497517335562039,1.4327956826895674,1.0,-0.8451539584261589,0.5533889830744267,-0.03392522592790888,-30.608066241259433,C,115.0,20.101081603134723
0.39350672350507443,0.49888516331475175,0.0,0.2103671135408869,1.530334564354411,-0.7780947858327143,-57.01750731626272,C,116.0,13.294889182555618
-1.3998477592030247,-1.6037642200933901,0.0,0.8901984111247868,1.0352493347237526,-1.8461878622380938,-130.66095058479192,A,117.0,26.491885938484224
,-1.2924822456294853,0.0,-0.47996464271220896,-0.7215690823400293,0.13885603243088018,-2.025432283140006,C,118.0,20.247877612891894
-1.2708856886938007,-1.335581972436694,0.0,0.3726481864800551,0.1664931271151245,1.542736367279776,152.81715160175852,B,119.0,20.968338609597748
-1.1511605216130187,1.2231844349447896,1.0,0.5348173363459102,1.2289805024890619,-0.6373077470287948,-37.98350113008621,C,120.0,22.80333023143454
1.7686242394383411,-1.886820022861023,0.0,-0.21910052880886424,,-2.211135309007885,-206.0248114721645,C,121.0,16.876681917574864
1.4678014188267001,1.3028431617480525,1.0,-0.8246120097650219,,-0.7155129854852287,-101.12218336226636,A,122.0,23.113201146162595
-0.3009603566946374,-0.9762355280091355,0.0,-0.5511162400406288,-1.4194331965450098,-0.8574424295472166,-100.98414262927,A,123.0,19.007848467407356
-1.3450586125719206,-1.2781052406751847,0.0,-0.7753790296726064,-0.6958096106261655,-0.15932857750935098,-45.963788076818894,A,,16.369562870294676
1.0947253059530044,0.8724748607893738,0.0,-1.1630426502846019,-0.41342377063644137,0.03239621368357873,-40.69078111371651,B,125.0,23.726492260963365
-1.5228354532653319,1.3863682907251378,0.0,-0.8741992700141499,-0.11184710408631295,-0.4526901485095334,-78.69156881288049,,126.0,28.321911281248134
-1.3710871321382276,-1.4733402881423237,,-1.0534155631736561,-0.6237689606958051,1.9140313538667861,129.40004012171477,C,127.0,24.48952738188832
-1.009202849697662,0.9853764850775076,,-0.03582603910995154,1.5646436558140062,-2.6197451040897444,-233.62305340151156,A,128.0,25.479687288911606
-1.1097492569892977,-1.2756579833623758,0.0,0.16344774661747724,0.1288496213559143,-0.21583075543615446,-11.733050329589627,B,129.0,18.258675605014663
-0.04921081079817302,0.35504664225147975,0.0,-0.18385389315920966,-0.8456731044941129,-0.014098965906671578,-12.925719540131738,B,130.0,12.868399904944866
,1.5402445542051417,1.0,-0.4134487034717953,0.28638674395539016,-0.18859482914748824,-30.437060739419625,A,131.0,28.299528024169614
1.2715959847219382,1.360985157046277,1.0,,1.356728490712121,0.45228999257091806,60.9053034647973,A,132.0,31.11146057492923
2.1915871855618927,-2.2787366197927437,0.0,-2.0744863510163114,-0.02203486400427045,,19.958815594039116,A,133.0,28.540702144168495
1.330653074533575,-1.3394399302450468,1.0,0.08958068125524882,-0.1973384203073261,-0.1512732836535117,-9.581958563991478,C,134.0,19.13329041358721
-1.201911419971752,1.6778183376255622,1.0,0.9577916144729056,0.20760335140062577,0.30767665340111383,59.17128843027273,A,,15.022403847220653
,-1.3643792031067477,0.0,-0.09830984745437601,-1.8037504840924963,0.3314708963308953,22.137944257881585,B,136.0,15.448355647661788
0.9189092137348234,-0.8296213297916624,0.0,,-0.48171705093552597,0.24260281305494147,-6.427616549532962,C,137.0,12.337173263001535
1.4215903910539414,-1.5186090038373725,0.0,,0.5586952829218191,-0.40463852004094636,-67.46360661690812,A,138.0,20.19591917681955
2.350493993064129,-2.587251315889885,0.0,-0.2775442563155516,1.2912738390158789,,28.024191987043103,C,139.0,28.736123885182433
-0.7798091304268788,1.2338958142630063,1.0,0.44130715169924584,-0.7331561971099966,0.22899639245934025,39.74890431403031,C,,19.972325482774117
-1.3636867232094267,-1.563573118220555,0.0,-1.0701915628943317,1.719040612841821,-0.8963326585920618,-124.09285707550362,A,141.0,22.163178073832228
1.5439761307536664,1.2510196621229248,1.0,-0.56060763684731,-2.929448690002268,2.052972024501663,159.01267300922706,B,142.0,27.49853195388668
2.143615000928704,-2.322377614115168,0.0,-0.019122179853707483,,-1.3496496702201406,-123.94270470100882,A,143.0,18.567151586796346
1.4576397182687224,1.257181449908565,1.0,0.5106006904103135,-0.7956551338258075,1.399417926653883,145.5761444235133,A,144.0,30.73050328323125
1.129698922953205,,1.0,-0.0635245746153551,1.2374381346841392,-0.45730165508679,-40.166788556920984,A,145.0,30.476712669736493
1.4175590653350718,-1.5427852044164327,0.0,0.5825713188088052,-0.7999405067019342,,-148.2968746168688,B,146.0,19.82229582952232
-1.4529021039163794,-1.7515378380942281,0.0,-2.1268334877992654,0.03162197391024777,0.27168358450003066,-62.67353305676059,B,147.0,17.550051358947183
-1.2646859645305986,-1.504964561205357,0.0,-1.4485914146335441,-0.29967664800678706,-0.05020461704174478,-62.71744820971777,A,148.0,23.88208285605333
1.1557089843906883,1.837500139663446,1.0,-0.8015275901045416,-0.34718649511226246,0.7708022199879712,36.573602054617226,A,149.0,18.61477967281222
0.8550428114684662,-0.8848302817952277,0.0,1.0287689914234805,0.5016850451687882,0.2483251425158822,60.165736060933206,C,150.0,14.52452439628265
,1.141736646476318,1.0,1.8752253884833885,0.10451403607582113,0.5981721503347945,128.71745274492523,A,151.0,26.66681717777343
-0.418085928850781,-0.4403522128908346,1.0,1.268807656316957,-2.7829604323432204,-0.08714839233542518,40.18330060534609,A,152.0,26.29465507084316
0.41022528139187275,-0.25221878829239475,1.0,0.4933179008808892,0.1848361236948739,-0.8583577801812136,-61.383627603203244,B,153.0,20.940285089904705
0.47008270917319184,-0.4077397160602154,0.0,-1.0510419502866937,,0.5765611205089946,10.613328360024799,,154.0,13.797271308097748
0.9849628538169807,1.1551033672882012,1.0,-0.22598154534406228,,-1.07050813463542,-104.99019569340318,A,155.0,13.911435678997655
1.3542648713675707,-1.4128302485764075,0.0,-0.6255627015095294,0.39580353343740904,0.4940301862827388,19.30732017896427,B,156.0,20.541334285600716
0.9583514842777209,-1.0819996837758414,0.0,1.050654396007612,1.1055259329579838,1.1870303055603801,148.80984182734576,C,157.0,17.450648227170383
1.9654675927094978,1.7663864369399005,1.0,-1.082158135827995,-1.1786911317962547,,-15.021999283701655,A,158.0,18.188094927448173
-1.2589667190098817,-1.2726611814975985,0.0,-0.22104246353705057,0.06936980265806943,0.19259691873130513,7.65122862946947,C,159.0,24.945718541864686
-0.6044553796543881,,1.0,0.1941076309533577,-0.5312142946075985,0.48387665118803974,52.896257016320725,A,160.0,23.442976239152436
,-0.7249072625032045,0.0,-1.0872459388628026,-1.0858251288851855,0.6793732829565033,,B,161.0,26.60785070978574
-0.736248094510497,0.8812459406582169,,-1.3450144839306688,-0.8610496721655755,1.3771809365045613,72.56522911472253,B,162.0,14.703007009821047
-1.2861818858890728,1.5842770239234887,1.0,-0.7837656655863965,-0.6905410523162594,-0.9161919154812425,-113.07885649513278,B,163.0,17.878126978811743
-0.7189704837810553,0.9344782409543145,1.0,-0.5482687949250771,0.8333339117803071,-1.10486279306252,-121.3486419306581,A,164.0,23.325978886658834
0.038102438979136344,0.11558103014465515,0.0,-0.37305866766391554,-1.0851415431623328,-0.15308373300965544,-25.882692250093218,C,165.0,21.707519897799365
,-0.9409701026216545,0.0,0.7163400805404107,2.3246989143234176,-0.5289467627246989,-14.430304253416445,,166.0,27.06420866493027
,0.26336677855568735,1.0,1.191707497107065,-0.08371795984921201,-1.1195461283831687,-51.06833747728794,A,167.0,21.439338456800414
-0.6134567485738507,-0.19354277686315202,0.0,1.0277187487795334,0.31552294092025324,-0.04785892765275731,41.422896259007175,A,168.0,28.51076732533712
0.4351234956382334,-0.3077793073279209,0.0,0.28123049221860413,,-1.2703620463250862,-98.67383581113553,B,169.0,21.903145710921827
1.198543303879552,1.5344916631099301,1.0,1.1214992118499283,-0.6610250546274942,-0.5149387064332724,-2.8485803687742117,B,170.0,24.446046392341263
1.0238159199298074,-1.04753584449354,0.0,0.8277752143719177,,0.10073580812134493,39.03984577960254,A,171.0,17.449154164013482
0.6649477170303758,-0.5682241975826252,0.0,-0.12402138738999703,-1.0642200068173489,,-6.289470729250391,B,172.0,19.069101916675567
0.5082531056913158,0.18333377197826384,1.0,-0.4281151609659125,1.5007597906343109,0.8502217421134929,59.51037752629063,A,173.0,23.482792148582547
-1.035606235278778,-1.0466292647335462,0.0,0.5876949018678121,1.2983344897754168,-1.087478168112368,-73.71842128785862,B,174.0,26.922882822164027
0.28181895729108364,0.9433385923777813,0.0,-0.36143419635031226,0.7664559598497087,1.432988276709578,118.30387845119053,A,175.0,22.433666521079576
-0.6682159945592099,-0.21258138863825904,1.0,-0.24825111386109355,0.3092783851266944,-0.21271991693091935,-28.241916771056424,B,176.0,18.300731211543855
,2.0218297434983903,1.0,1.1013229577357622,0.46654531145012695,1.3462257562027482,162.88021136332785,A,177.0,25.532042645813696
-0.24948728724389346,,0.0,-1.9093560875072928,1.3183023248526693,0.07268052432934134,-66.97232840664147,C,178.0,7.613971510935228
1.8448752944628835,-1.946910037662028,0.0,0.8247017407860974,0.5858129835546556,0.571530696900742,85.14904117403634,A,179.0,11.390960266123566
-0.7683424088485062,,1.0,0.5198710181019115,0.21000830802258905,0.6151639842785803,74.68332989125551,A,180.0,21.83839344838725
-0.23673036213219611,-0.6471189983245709,1.0,0.5637878750069146,-0.5913947298380474,1.555198534147342,160.4854600223424,A,181.0,18.428726183536956
-1.403257620596106,,1.0,1.0736219439075716,-0.6308455507908564,-0.29786680495686124,9.437060489094502,C,182.0,21.313638224507713
-0.9183631761902176,0.969349928582762,1.0,0.9089374968885997,-0.9970603273632624,-1.0572514620201034,-65.01879521459476,C,183.0,18.535967643272834
0.7771828687741995,-0.8323257609404596,1.0,0.7851265854600545,0.8439514005189311,-0.28368622092717277,7.45849725796766,A,184.0,
1.8019580005549365,-1.8498711283755649,0.0,-1.3993421658487708,0.7964303666421104,1.6639862798080995,96.84192122419061,B,185.0,13.997763564988743
-1.3089905153946524,,1.0,0.6381840407282129,0.21272612119178486,-0.5963246890919207,-30.31170168216053,C,186.0,20.850297656740526
1.0106460713301815,1.0039497935504251,0.0,-0.7766940529721439,0.9416190135514908,0.0765180622437113,-19.449730746445287,B,187.0,22.89820784870329
0.01663982167883793,0.3682279698312292,0.0,-0.8342713430679655,-1.7176721483633963,0.23614240987910107,-17.34753167426394,B,188.0,23.95738552148417
-1.0003678968639234,-0.28594800269614296,1.0,0.38082641834525377,1.3427218613511855,,43.321282287505234,A,189.0,27.851181402026555
0.4920997749497058,-0.0012673574446937508,1.0,-0.2336069609828654,0.20199901075732124,-0.4949645508907007,-54.05415990750017,A,190.0,18.933010442986124
-0.8222128331831211,0.9541406364461654,1.0,0.29315722532296834,1.3534515614761184,-0.010556434880853316,18.374741946773344,C,191.0,19.011563465037153
-0.8939768709910142,0.6217290546424916,1.0,0.24075317948856828,2.601683114180395,0.5655096456315442,58.722572896910584,C,192.0,9.9560675497456
-1.7955623405833399,-1.7252835708511336,0.0,0.690472686121513,0.26561699317253346,0.6577631761503737,87.53947040879584,B,193.0,14.845277137052257
-0.9500596942567129,0.5323250343564025,1.0,0.25149366994199174,0.6550780176305259,0.32889153672704086,44.670407322635384,A,194.0,16.467860732031177
-1.2007909013005789,-1.4389400599495086,0.0,-1.0828405288683434,-1.9252622125874854,0.727122481485493,,A,195.0,22.61638860698382
0.4571777839436655,-0.32350745755299815,0.0,0.20968606357448813,0.4575419340047812,0.4337476093485353,49.07398273578279,C,196.0,14.241937677245737
